county_name,state,year,fips,merge_key,drug_deaths,drug_quantity,population,death_rate,ship_rate
"CALHOUN COUNTY, GA",GA,2011,13037 ,130372011,,613.0,6694,,9157.454436809083
"CALHOUN COUNTY, GA",GA,2012,13037 ,130372012,,650.0,6694,,9710.188228264118
"CALHOUN COUNTY, GA",GA,2013,13037 ,130372013,,799.0,6694,,11936.062145204662
"CALHOUN COUNTY, GA",GA,2014,13037 ,130372014,,579.0,6694,,8649.536898715267
"CALHOUN COUNTY, GA",GA,2015,13037 ,130372015,,,6694,,
"CAMDEN COUNTY, GA",GA,2003,13039 ,130392003,,,50513,,
"CAMDEN COUNTY, GA",GA,2004,13039 ,130392004,,,50513,,
"CAMDEN COUNTY, GA",GA,2005,13039 ,130392005,,,50513,,
"CAMDEN COUNTY, GA",GA,2006,13039 ,130392006,,11584.0,50513,,22932.710391384397
"CAMDEN COUNTY, GA",GA,2007,13039 ,130392007,,12793.0,50513,,25326.15366341338
"CAMDEN COUNTY, GA",GA,2008,13039 ,130392008,,11846.0,50513,,23451.38875141053
"CAMDEN COUNTY, GA",GA,2009,13039 ,130392009,,10960.0,50513,,21697.384831627503
"CAMDEN COUNTY, GA",GA,2010,13039 ,130392010,,13667.0,50513,,27056.40132243185
"CAMDEN COUNTY, GA",GA,2011,13039 ,130392011,10.0,14352.0,50513,19.79688397046305,28412.48787440857
"CAMDEN COUNTY, GA",GA,2012,13039 ,130392012,,14770.0,50513,,29239.997624373926
"CAMDEN COUNTY, GA",GA,2013,13039 ,130392013,,15248.0,50513,,30186.28867816206
"CAMDEN COUNTY, GA",GA,2014,13039 ,130392014,,13931.0,50513,,27579.039059252074
"CAMDEN COUNTY, GA",GA,2015,13039 ,130392015,,,50513,,
"CANDLER COUNTY, GA",GA,2003,13043 ,130432003,,,10998,,
"CANDLER COUNTY, GA",GA,2004,13043 ,130432004,,,10998,,
"CANDLER COUNTY, GA",GA,2005,13043 ,130432005,,,10998,,
"CANDLER COUNTY, GA",GA,2006,13043 ,130432006,,1709.0,10998,,15539.188943444262
"CANDLER COUNTY, GA",GA,2007,13043 ,130432007,,1957.0,10998,,17794.144389889072
"CANDLER COUNTY, GA",GA,2008,13043 ,130432008,,2237.0,10998,,20340.061829423532
"CANDLER COUNTY, GA",GA,2009,13043 ,130432009,,2557.0,10998,,23249.681760320058
"CANDLER COUNTY, GA",GA,2010,13043 ,130432010,,3063.0,10998,,27850.51827605019
"CANDLER COUNTY, GA",GA,2011,13043 ,130432011,,3168.0,10998,,28805.237315875616
"CANDLER COUNTY, GA",GA,2012,13043 ,130432012,,3578.0,10998,,32533.187852336785
"CANDLER COUNTY, GA",GA,2013,13043 ,130432013,,3146.0,10998,,28605.20094562648
"CANDLER COUNTY, GA",GA,2014,13043 ,130432014,,2518.0,10998,,22895.071831242043
"CANDLER COUNTY, GA",GA,2015,13043 ,130432015,,,10998,,
"CARROLL COUNTY, GA",GA,2003,13045 ,130452003,,,110527,,
"CARROLL COUNTY, GA",GA,2004,13045 ,130452004,14.0,,110527,12.666588254453663,
"CARROLL COUNTY, GA",GA,2005,13045 ,130452005,16.0,,110527,14.476100862232757,
"CARROLL COUNTY, GA",GA,2006,13045 ,130452006,14.0,33635.0,110527,12.666588254453663,30431.478281324926
"CARROLL COUNTY, GA",GA,2007,13045 ,130452007,22.0,37907.0,110527,19.904638685570042,34296.59721154107
"CARROLL COUNTY, GA",GA,2008,13045 ,130452008,24.0,40151.0,110527,21.714151293349136,36326.87035746921
"CARROLL COUNTY, GA",GA,2009,13045 ,130452009,26.0,45495.0,110527,23.52366390112823,41161.88804545496
"CARROLL COUNTY, GA",GA,2010,13045 ,130452010,17.0,47564.0,110527,15.380857166122304,43033.82883820243
"CARROLL COUNTY, GA",GA,2011,13045 ,130452011,22.0,51595.0,110527,19.904638685570042,46680.90149918119
"CARROLL COUNTY, GA",GA,2012,13045 ,130452012,13.0,52588.0,110527,11.761831950564115,47579.324508943515
"CARROLL COUNTY, GA",GA,2013,13045 ,130452013,16.0,49890.0,110527,14.476100862232757,45138.292001049515
"CARROLL COUNTY, GA",GA,2014,13045 ,130452014,17.0,35923.0,110527,15.380857166122304,32501.56070462421
"CARROLL COUNTY, GA",GA,2015,13045 ,130452015,18.0,,110527,16.285613470011853,
"CATOOSA COUNTY, GA",GA,2003,13047 ,130472003,,,63942,,
"CATOOSA COUNTY, GA",GA,2004,13047 ,130472004,11.0,,63942,17.203090300584904,
"CATOOSA COUNTY, GA",GA,2005,13047 ,130472005,11.0,,63942,17.203090300584904,
"CATOOSA COUNTY, GA",GA,2006,13047 ,130472006,10.0,12376.0,63942,15.639173000531732,19355.04050545807
"CATOOSA COUNTY, GA",GA,2007,13047 ,130472007,,15803.0,63942,,24714.585092740297
"CATOOSA COUNTY, GA",GA,2008,13047 ,130472008,11.0,18718.0,63942,17.203090300584904,29273.404022395294
"CATOOSA COUNTY, GA",GA,2009,13047 ,130472009,,21032.0,63942,,32892.30865471834
"CATOOSA COUNTY, GA",GA,2010,13047 ,130472010,,24456.0,63942,,38247.1614901004
"CATOOSA COUNTY, GA",GA,2011,13047 ,130472011,10.0,25520.0,63942,15.639173000531732,39911.16949735698
"CATOOSA COUNTY, GA",GA,2012,13047 ,130472012,20.0,27859.0,63942,31.278346001063465,43569.17206218135
"CATOOSA COUNTY, GA",GA,2013,13047 ,130472013,,26472.0,63942,,41400.018767007605
"CATOOSA COUNTY, GA",GA,2014,13047 ,130472014,12.0,23080.0,63942,18.767007600638077,36095.21128522723
"CATOOSA COUNTY, GA",GA,2015,13047 ,130472015,12.0,,63942,18.767007600638077,
"CHARLTON COUNTY, GA",GA,2003,13049 ,130492003,,,12171,,
"CHARLTON COUNTY, GA",GA,2004,13049 ,130492004,,,12171,,
"CHARLTON COUNTY, GA",GA,2005,13049 ,130492005,,,12171,,
"CHARLTON COUNTY, GA",GA,2006,13049 ,130492006,,1891.0,12171,,15536.93205159806
"CHARLTON COUNTY, GA",GA,2007,13049 ,130492007,,1763.0,12171,,14485.251828116014
"CHARLTON COUNTY, GA",GA,2008,13049 ,130492008,,1933.0,12171,,15882.01462492811
"CHARLTON COUNTY, GA",GA,2009,13049 ,130492009,,2353.0,12171,,19332.840358228575
"CHARLTON COUNTY, GA",GA,2010,13049 ,130492010,,3378.0,12171,,27754.498397830906
"CHARLTON COUNTY, GA",GA,2011,13049 ,130492011,,3698.0,12171,,30383.698956536027
"CHARLTON COUNTY, GA",GA,2012,13049 ,130492012,,3783.0,12171,,31082.080354942078
"CHARLTON COUNTY, GA",GA,2013,13049 ,130492013,,3821.0,12171,,31394.297921288304
"CHARLTON COUNTY, GA",GA,2014,13049 ,130492014,,2480.0,12171,,20376.30432996467
"CHARLTON COUNTY, GA",GA,2015,13049 ,130492015,,,12171,,
"CHATHAM COUNTY, GA",GA,2003,13051 ,130512003,,,265128,,
"CHATHAM COUNTY, GA",GA,2004,13051 ,130512004,22.0,,265128,8.297878760447784,
"CHATHAM COUNTY, GA",GA,2005,13051 ,130512005,11.0,,265128,4.148939380223892,
"CHATHAM COUNTY, GA",GA,2006,13051 ,130512006,18.0,42519.0,265128,6.789173531275459,16037.159409794513
"CHATHAM COUNTY, GA",GA,2007,13051 ,130512007,26.0,44810.0,265128,9.806583989620108,16901.270329802963
"CHATHAM COUNTY, GA",GA,2008,13051 ,130512008,17.0,51435.0,265128,6.411997223982378,19400.063365619626
"CHATHAM COUNTY, GA",GA,2009,13051 ,130512009,16.0,60593.0,265128,6.034820916689298,22854.24398780966
"CHATHAM COUNTY, GA",GA,2010,13051 ,130512010,23.0,69883.0,265128,8.675055067740864,26358.211882562384
"CHATHAM COUNTY, GA",GA,2011,13051 ,130512011,22.0,81803.0,265128,8.297878760447784,30854.15346549591
"CHATHAM COUNTY, GA",GA,2012,13051 ,130512012,23.0,80219.0,265128,8.675055067740864,30256.70619474367
"CHATHAM COUNTY, GA",GA,2013,13051 ,130512013,28.0,74543.0,265128,10.56093660420627,28115.85347454814
"CHATHAM COUNTY, GA",GA,2014,13051 ,130512014,21.0,75733.0,265128,7.920702453154703,28564.69328022691
"CHATHAM COUNTY, GA",GA,2015,13051 ,130512015,24.0,,265128,9.052231375033946,
"CHATTAHOOCHEE COUNTY, GA",GA,2003,13053 ,130532003,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2004,13053 ,130532004,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2005,13053 ,130532005,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2006,13053 ,130532006,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2007,13053 ,130532007,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2008,13053 ,130532008,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2009,13053 ,130532009,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2010,13053 ,130532010,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2011,13053 ,130532011,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2012,13053 ,130532012,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2013,13053 ,130532013,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2014,13053 ,130532014,,,11267,,
"CHATTAHOOCHEE COUNTY, GA",GA,2015,13053 ,130532015,,,11267,,
"CHATTOOGA COUNTY, GA",GA,2003,13055 ,130552003,,,26015,,
"CHATTOOGA COUNTY, GA",GA,2004,13055 ,130552004,,,26015,,
"CHATTOOGA COUNTY, GA",GA,2005,13055 ,130552005,,,26015,,
"CHATTOOGA COUNTY, GA",GA,2006,13055 ,130552006,,6843.0,26015,,26304.055352681145
"CHATTOOGA COUNTY, GA",GA,2007,13055 ,130552007,,8691.0,26015,,33407.64943301941
"CHATTOOGA COUNTY, GA",GA,2008,13055 ,130552008,,9499.0,26015,,36513.54987507207
"CHATTOOGA COUNTY, GA",GA,2009,13055 ,130552009,,10645.0,26015,,40918.70074956756
"CHATTOOGA COUNTY, GA",GA,2010,13055 ,130552010,,11788.0,26015,,45312.319815491064
"CHATTOOGA COUNTY, GA",GA,2011,13055 ,130552011,,12060.0,26015,,46357.87045935038
"CHATTOOGA COUNTY, GA",GA,2012,13055 ,130552012,,12953.0,26015,,49790.50547760907
"CHATTOOGA COUNTY, GA",GA,2013,13055 ,130552013,,12084.0,26015,,46450.1249279262
"CHATTOOGA COUNTY, GA",GA,2014,13055 ,130552014,,9140.0,26015,,35133.57678262541
"CHATTOOGA COUNTY, GA",GA,2015,13055 ,130552015,,,26015,,
"CHEROKEE COUNTY, GA",GA,2003,13057 ,130572003,13.0,,214346,6.064960391143291,
"CHEROKEE COUNTY, GA",GA,2004,13057 ,130572004,10.0,,214346,4.665354147033301,
"CHEROKEE COUNTY, GA",GA,2005,13057 ,130572005,17.0,,214346,7.931102049956611,
"CHEROKEE COUNTY, GA",GA,2006,13057 ,130572006,12.0,30737.0,214346,5.598424976439961,14339.89904173626
"CHEROKEE COUNTY, GA",GA,2007,13057 ,130572007,22.0,40596.0,214346,10.263779123473263,18939.47169529639
"CHEROKEE COUNTY, GA",GA,2008,13057 ,130572008,16.0,40110.0,214346,7.464566635253282,18712.735483750574
"CHEROKEE COUNTY, GA",GA,2009,13057 ,130572009,20.0,43328.0,214346,9.330708294066602,20214.046448265886
"CHEROKEE COUNTY, GA",GA,2010,13057 ,130572010,26.0,49072.0,214346,12.129920782286582,22893.825870321816
"CHEROKEE COUNTY, GA",GA,2011,13057 ,130572011,19.0,59282.0,214346,8.864172879363272,27657.152454442818
"CHEROKEE COUNTY, GA",GA,2012,13057 ,130572012,20.0,49251.0,214346,9.330708294066602,22977.33570955371
"CHEROKEE COUNTY, GA",GA,2013,13057 ,130572013,28.0,44695.0,214346,13.062991611693246,20851.80036016534
"CHEROKEE COUNTY, GA",GA,2014,13057 ,130572014,35.0,41930.0,214346,16.328739514616554,19561.829938510633
"CHEROKEE COUNTY, GA",GA,2015,13057 ,130572015,50.0,,214346,23.326770735166505,
"CLARKE COUNTY, GA",GA,2003,13059 ,130592003,,,116714,,
"CLARKE COUNTY, GA",GA,2004,13059 ,130592004,,,116714,,
"CLARKE COUNTY, GA",GA,2005,13059 ,130592005,,,116714,,
"CLARKE COUNTY, GA",GA,2006,13059 ,130592006,,27016.0,116714,,23147.180286855048
"CLARKE COUNTY, GA",GA,2007,13059 ,130592007,,31590.0,116714,,27066.161728670086
"CLARKE COUNTY, GA",GA,2008,13059 ,130592008,,31106.0,116714,,26651.472831022842
"CLARKE COUNTY, GA",GA,2009,13059 ,130592009,,33055.0,116714,,28321.36675977175
"CLARKE COUNTY, GA",GA,2010,13059 ,130592010,,34872.0,116714,,29878.163716435047
"CLARKE COUNTY, GA",GA,2011,13059 ,130592011,13.0,40585.0,116714,11.138338159946537,34773.03494011002
"CLARKE COUNTY, GA",GA,2012,13059 ,130592012,12.0,42331.0,116714,10.281542916873725,36268.99943451514
"CLARKE COUNTY, GA",GA,2013,13059 ,130592013,,39954.0,116714,,34232.39714173107
"CLARKE COUNTY, GA",GA,2014,13059 ,130592014,,39917.0,116714,,34200.69571773737
"CLARKE COUNTY, GA",GA,2015,13059 ,130592015,10.0,,116714,8.567952430728104,
"CLAY COUNTY, GA",GA,2003,13061 ,130612003,,,3183,,
"CLAY COUNTY, GA",GA,2004,13061 ,130612004,,,3183,,
"CLAY COUNTY, GA",GA,2005,13061 ,130612005,,,3183,,
"CLAY COUNTY, GA",GA,2006,13061 ,130612006,,251.0,3183,,7885.642475651901
"CLAY COUNTY, GA",GA,2007,13061 ,130612007,,245.0,3183,,7697.141061891298
"CLAY COUNTY, GA",GA,2008,13061 ,130612008,,332.0,3183,,10430.411561420044
"CLAY COUNTY, GA",GA,2009,13061 ,130612009,,371.0,3183,,11655.670750863965
"CLAY COUNTY, GA",GA,2010,13061 ,130612010,,546.0,3183,,17153.62865221489
"CLAY COUNTY, GA",GA,2011,13061 ,130612011,,376.0,3183,,11812.755262331135
"CLAY COUNTY, GA",GA,2012,13061 ,130612012,,348.0,3183,,10933.081998114987
"CLAY COUNTY, GA",GA,2013,13061 ,130612013,,406.0,3183,,12755.26233113415
"CLAY COUNTY, GA",GA,2014,13061 ,130612014,,579.0,3183,,18190.386427898207
"CLAY COUNTY, GA",GA,2015,13061 ,130612015,,,3183,,
"CLAYTON COUNTY, GA",GA,2003,13063 ,130632003,18.0,,259424,6.938448254594794,
"CLAYTON COUNTY, GA",GA,2004,13063 ,130632004,18.0,,259424,6.938448254594794,
"CLAYTON COUNTY, GA",GA,2005,13063 ,130632005,17.0,,259424,6.552978907117305,
"CLAYTON COUNTY, GA",GA,2006,13063 ,130632006,18.0,26015.0,259424,6.938448254594794,10027.985074626866
"CLAYTON COUNTY, GA",GA,2007,13063 ,130632007,19.0,29357.0,259424,7.3239176020722825,11316.223633896632
"CLAYTON COUNTY, GA",GA,2008,13063 ,130632008,13.0,33258.0,259424,5.011101517207352,12819.939558406315
"CLAYTON COUNTY, GA",GA,2009,13063 ,130632009,19.0,36044.0,259424,7.3239176020722825,13893.857160478598
"CLAYTON COUNTY, GA",GA,2010,13063 ,130632010,19.0,39833.0,259424,7.3239176020722825,15354.400518070805
"CLAYTON COUNTY, GA",GA,2011,13063 ,130632011,20.0,42892.0,259424,7.7093869495497716,16533.551252004443
"CLAYTON COUNTY, GA",GA,2012,13063 ,130632012,30.0,38739.0,259424,11.564080424324658,14932.69705193043
"CLAYTON COUNTY, GA",GA,2013,13063 ,130632013,16.0,36461.0,259424,6.167509559639817,14054.597878376711
"CLAYTON COUNTY, GA",GA,2014,13063 ,130632014,16.0,33465.0,259424,6.167509559639817,12899.731713334157
"CLAYTON COUNTY, GA",GA,2015,13063 ,130632015,22.0,,259424,8.480325644504749,
"CLINCH COUNTY, GA",GA,2003,13065 ,130652003,,,6798,,
"CLINCH COUNTY, GA",GA,2004,13065 ,130652004,,,6798,,
"CLINCH COUNTY, GA",GA,2005,13065 ,130652005,,,6798,,
"CLINCH COUNTY, GA",GA,2006,13065 ,130652006,,2061.0,6798,,30317.740511915268
"CLINCH COUNTY, GA",GA,2007,13065 ,130652007,,2638.0,6798,,38805.53103854075
"CLINCH COUNTY, GA",GA,2008,13065 ,130652008,,2838.0,6798,,41747.57281553398
"CLINCH COUNTY, GA",GA,2009,13065 ,130652009,,2739.0,6798,,40291.26213592233
"CLINCH COUNTY, GA",GA,2010,13065 ,130652010,,3008.0,6798,,44248.30832597823
"CLINCH COUNTY, GA",GA,2011,13065 ,130652011,,3534.0,6798,,51985.87819947043
"CLINCH COUNTY, GA",GA,2012,13065 ,130652012,,3566.0,6798,,52456.60488378935
"CLINCH COUNTY, GA",GA,2013,13065 ,130652013,,3116.0,6798,,45837.01088555458
"CLINCH COUNTY, GA",GA,2014,13065 ,130652014,,1931.0,6798,,28405.413356869667
"CLINCH COUNTY, GA",GA,2015,13065 ,130652015,,,6798,,
"COBB COUNTY, GA",GA,2003,13067 ,130672003,34.0,,688078,4.941300259563596,
"COBB COUNTY, GA",GA,2004,13067 ,130672004,44.0,,688078,6.394623865317595,
"COBB COUNTY, GA",GA,2005,13067 ,130672005,40.0,,688078,5.8132944230159955,
"COBB COUNTY, GA",GA,2006,13067 ,130672006,49.0,108709.0,688078,7.121285668194594,15798.935585791147
"COBB COUNTY, GA",GA,2007,13067 ,130672007,45.0,116699.0,688078,6.539956225892994,16960.141146788592
"COBB COUNTY, GA",GA,2008,13067 ,130672008,60.0,117090.0,688078,8.719941634523993,17016.966099773574
"COBB COUNTY, GA",GA,2009,13067 ,130672009,71.0,128140.0,688078,10.318597600853392,18622.88868413174
"COBB COUNTY, GA",GA,2010,13067 ,130672010,50.0,142065.0,688078,7.266618028769995,20646.641805144183
"COBB COUNTY, GA",GA,2011,13067 ,130672011,65.0,193491.0,688078,9.446603437400992,28120.503780094696
"COBB COUNTY, GA",GA,2012,13067 ,130672012,77.0,162056.0,688078,11.190591764305792,23551.981025407003
"COBB COUNTY, GA",GA,2013,13067 ,130672013,104.0,152223.0,688078,15.114565499841587,22122.927923869094
"COBB COUNTY, GA",GA,2014,13067 ,130672014,119.0,130484.0,688078,17.294550908472583,18963.547737320478
"COBB COUNTY, GA",GA,2015,13067 ,130672015,100.0,,688078,14.53323605753999,
"COFFEE COUNTY, GA",GA,2003,13069 ,130692003,,,42356,,
"COFFEE COUNTY, GA",GA,2004,13069 ,130692004,,,42356,,
"COFFEE COUNTY, GA",GA,2005,13069 ,130692005,,,42356,,
"COFFEE COUNTY, GA",GA,2006,13069 ,130692006,,11384.0,42356,,26876.947775993955
"COFFEE COUNTY, GA",GA,2007,13069 ,130692007,,12814.0,42356,,30253.092832184342
"COFFEE COUNTY, GA",GA,2008,13069 ,130692008,,14819.0,42356,,34986.778732647086
"COFFEE COUNTY, GA",GA,2009,13069 ,130692009,,15983.0,42356,,37734.913589574084
"COFFEE COUNTY, GA",GA,2010,13069 ,130692010,,24103.0,42356,,56905.75125129852
"COFFEE COUNTY, GA",GA,2011,13069 ,130692011,,23972.0,42356,,56596.468032864286
"COFFEE COUNTY, GA",GA,2012,13069 ,130692012,,18793.0,42356,,44369.156672018136
"COFFEE COUNTY, GA",GA,2013,13069 ,130692013,,17670.0,42356,,41717.82037963925
"COFFEE COUNTY, GA",GA,2014,13069 ,130692014,,16425.0,42356,,38778.44933421475
"COFFEE COUNTY, GA",GA,2015,13069 ,130692015,,,42356,,
"COLQUITT COUNTY, GA",GA,2003,13071 ,130712003,,,45498,,
"COLQUITT COUNTY, GA",GA,2004,13071 ,130712004,,,45498,,
